x,y
253,157
252,183
134,78
234,252
40,86
251,124
132,241
253,253
253,237
232,30
253,105
134,40
237,124
134,12
253,79
231,79
228,176
230,228
134,31
173,195
184,201
222,19
229,106
223,143
248,227
234,44
248,212
252,30
248,60
159,242
66,179
88,190
93,176
101,182
104,193
102,207
94,216
67,225
36,226
19,252
17,113
52,101
16,42
40,47
43,40
160,162
168,145
180,28
136,152
135,143
201,89
202,217
177,252
191,233
187,233
184,233
179,233
177,231
43,180
42,171
34,172
24,173
14,175
10,179
26,43
34,37
105,55
247,2
234,2
223,3
169,114
180,101
1,92
2,115
104,44
159,71
253,13
179,114
161,120
161,133
136,170
159,153
176,165
222,198
159,251
2,37
21,36
49,84
107,175
83,175
96,212
71,230
234,68
252,198
177,208
160,112
