x,y
228,104
215,99
226,94
229,77
235,119
231,126
230,139
230,149
229,162
217,163
196,153
199,166
197,124
228,190
216,186
203,198
194,199
172,200
144,197
149,187
128,198
124,187
106,199
109,173
139,169
130,138
130,123
113,89
226,8
227,42
234,91
200,45
199,66
192,39
187,44
192,14
138,13
138,35
130,46
152,2
163,1
106,19
113,24
114,29
113,37
90,30
72,20
72,2
15,30
30,45
38,45
30,66
31,72
37,66
38,73
6,85
16,84
50,83
59,85
63,81
73,94
78,84
90,84
105,69
73,114
18,125
5,124
30,150
38,152
35,157
35,165
36,171
36,176
49,124
60,126
93,124
108,114
51,202
42,198
17,198
222,233
255,192
254,203
254,218
255,172
255,159
230,243
232,199
227,67
133,161
158,45
114,123
230,112
183,161
169,161
160,161
151,161
140,145
191,113
220,192
211,191
49,31
58,31
80,31
38,51
169,1
188,1
201,0
191,34
73,200
1,203
119,201
