x,y
144,59
86,177
91,37
10,34
141,39
194,36
62,37
88,57
191,178
113,178
238,179
54,179
140,200
214,200
240,60
119,56
6,188
116,201
9,54
86,27
57,57
70,58
162,38
11,117
109,114
157,126
165,118
49,120
208,168
178,127
180,115
106,22
112,163
40,210
130,248
189,251
141,242
8,210
244,197
207,129
142,121
201,118
236,120
240,104
28,105
34,121
64,113
18,137
19,146
23,157
39,115
80,101
78,107
82,114
73,118
119,121
89,101
137,115
108,132
132,109
130,102
146,83
134,67
49,162
158,214
130,213
82,252
217,71
106,5
196,214
105,12
193,56
65,201
90,198
157,242
104,246
105,212
91,241
60,251
245,95
173,163
181,139
154,155
128,152
193,104
