x,y
6,10
37,76
117,97
214,88
194,132
240,93
29,93
22,126
114,120
112,132
109,144
105,162
100,172
63,207
116,176
120,162
122,150
128,136
133,124
146,114
160,118
157,129
155,143
151,159
147,169
144,183
172,36
175,25
195,68
241,79
203,60
203,183
207,169
210,157
213,142
238,235
167,120
174,122
181,124
190,127
102,93
19,222
32,232
21,230
86,252
73,154
48,154
55,142
180,43
110,108
88,101
32,169
58,135
50,133
56,129
49,114
180,36
185,32
239,18
151,40
155,48
176,56
170,50
138,68
148,48
150,52
142,53
226,70
77,141
78,124
96,177
92,185
94,192
91,199
190,153
186,166
181,185
86,205
79,210
198,216
9,211
122,202
