x,y
80,26
97,54
32,27
65,57
159,61
111,47
200,25
195,49
187,69
178,86
169,105
164,125
157,145
148,163
141,180
134,200
127,220
121,238
116,252
104,109
32,138
27,18
77,5
119,23
55,65
45,69
38,52
4,24
10,27
18,24
57,26
49,28
115,4
161,42
117,60
90,71
60,75
157,12
169,15
176,21
219,76
205,77
219,88
219,115
142,112
138,122
131,131
126,143
121,162
117,172
112,183
107,200
104,212
101,223
97,230
91,240
173,203
161,208
162,217
170,222
213,225
228,164
177,169
28,114
50,117
223,56
226,48
231,51
252,122
192,171
234,242
243,237
165,193
