x,y
223,212
226,72
249,121
206,145
223,137
222,232
247,100
201,177
206,162
206,198
206,49
223,184
205,220
168,97
193,99
207,66
238,13
160,149
91,148
71,182
166,217
90,185
100,185
174,123
185,120
194,161
109,117
227,55
229,155
235,155
237,146
240,214
234,221
197,215
193,227
197,247
185,245
159,249
154,228
97,246
136,232
134,229
135,216
79,176
64,174
143,153
97,125
95,133
96,139
138,19
68,65
139,12
140,7
150,35
156,35
161,35
172,34
179,34
188,33
70,140
71,134
171,132
187,133
140,198
139,193
140,187
104,186
188,207
187,214
65,54
63,158
93,161
190,232
4,132
6,148
6,162
2,167
1,233
