x,y
207,68
194,65
180,62
163,59
148,53
50,28
63,33
87,38
249,10
43,60
93,120
130,227
138,214
200,148
156,112
123,136
76,251
69,78
81,82
231,149
81,14
88,11
13,32
8,41
58,94
47,108
53,111
41,105
38,103
22,142
27,144
32,147
45,151
37,163
33,168
16,207
5,223
24,254
27,245
32,235
55,240
68,228
41,226
129,183
160,171
207,239
229,217
182,133
188,120
193,109
200,102
207,141
213,129
191,165
194,165
198,167
207,153
239,151
227,94
115,155
52,218
114,247
25,190
48,64
74,81
6,49
162,113
152,190
223,150
251,206
133,144
