x,y
120,105
24,211
12,24
191,225
26,133
20,178
17,110
12,6
12,39
44,166
37,36
170,221
193,37
44,186
192,119
47,229
192,142
172,13
191,186
189,239
18,205
22,249
191,102
37,3
24,229
44,216
42,103
172,92
170,206
38,12
171,110
190,201
170,131
191,159
172,56
19,168
38,76
191,90
194,67
191,176
37,29
44,204
14,96
191,55
21,125
171,32
46,132
43,249
44,118
38,86
190,215
170,124
191,134
103,9
89,27
114,69
48,68
57,123
162,37
160,53
122,60
115,183
103,150
92,173
67,180
62,187
156,193
162,208
114,211
114,223
85,220
167,231
160,240
160,232
206,243
251,243
174,248
229,158
219,161
210,155
204,159
174,152
174,165
174,176
56,142
44,146
23,152
1,155
11,189
202,121
240,115
211,68
200,6
17,83
3,104
5,20
6,231
