x,y
94,39
95,13
98,56
101,211
148,95
88,96
77,99
168,82
97,76
201,83
76,132
73,160
81,154
95,147
99,138
94,180
153,144
161,136
187,135
183,150
181,167
96,253
83,249
74,236
150,241
157,236
159,242
167,237
175,237
183,237
150,209
152,196
160,181
154,189
174,189
183,189
201,231
179,254
195,183
199,191
212,189
233,193
238,160
243,168
222,142
226,236
233,235
242,236
248,236
238,222
241,212
238,185
62,17
43,9
39,32
24,14
30,61
53,64
58,93
29,136
42,135
68,132
47,141
53,151
67,146
64,168
27,169
42,162
7,134
25,186
44,184
62,186
25,235
39,235
60,238
19,187
16,252
242,35
235,34
230,14
227,5
217,11
140,53
157,57
148,69
194,38
199,65
194,48
167,10
142,20
143,6
144,26
167,58
199,44
193,56
181,62
230,62
235,56
198,73
144,33
139,5
139,9
193,22
192,14
192,8
245,12
141,184
145,170
146,164
209,234
66,237
54,185
34,53
37,59
42,55
53,94
137,56
138,62
225,18
218,185
238,204
198,212
148,218
145,213
