x,y
138,74
85,200
141,7
106,236
137,224
139,111
110,52
139,54
111,117
107,158
17,170
138,133
112,15
107,249
55,169
208,74
211,28
185,231
67,207
53,252
194,89
57,143
79,123
112,71
31,28
50,15
205,140
206,129
227,124
225,113
230,105
39,30
29,64
41,66
17,91
34,101
36,81
42,136
34,146
93,146
25,199
96,236
97,251
72,229
202,250
169,206
198,217
133,99
147,100
139,89
213,102
215,96
249,86
238,105
244,54
243,18
234,23
217,9
197,8
224,10
206,11
20,231
13,230
7,230
34,17
77,45
93,45
44,167
39,241
22,238
17,245
209,158
217,145
215,129
249,105
235,44
222,25
110,96
110,130
