x,y
14,67
71,157
190,15
146,229
157,255
115,220
87,144
106,164
206,38
220,57
249,66
34,59
55,135
130,240
17,38
233,78
121,186
234,42
41,79
40,114
222,24
134,206
245,97
104,199
26,90
60,102
210,2
95,37
45,14
54,218
90,215
72,186
88,174
218,170
246,197
145,150
161,141
156,117
137,30
200,107
174,121
84,251
248,249
2,158
144,76
162,14
149,20
97,60
90,65
158,80
163,86
151,88
161,104
253,117
250,171
247,174
237,202
163,233
167,240
171,243
16,207
22,219
25,224
31,228
35,236
36,239
43,244
60,177
151,46
