x,y
9,11
9,27
16,33
57,16
64,28
54,35
57,39
45,46
11,58
32,55
4,73
17,79
27,102
45,105
51,113
53,108
62,100
59,116
67,120
74,62
91,26
108,22
99,5
145,11
153,34
169,12
186,26
252,35
244,12
226,58
214,65
226,73
240,89
233,95
250,94
243,130
248,141
250,178
243,187
250,197
235,242
230,236
212,222
209,212
196,252
192,231
174,240
164,244
17,255
24,252
7,211
11,194
19,196
28,201
29,225
51,231
41,216
74,238
72,223
93,235
108,235
101,215
129,218
117,201
188,170
182,170
177,175
227,149
184,160
149,179
145,172
140,162
114,163
108,162
86,176
108,185
33,160
26,160
11,166
7,163
10,158
17,148
40,136
51,158
61,163
62,157
59,154
68,159
72,155
66,141
140,137
148,150
153,146
163,155
160,151
168,132
155,111
213,120
201,119
192,111
191,94
215,88
161,85
145,85
130,114
117,119
108,113
119,103
151,222
170,181
197,182
193,172
194,82
209,103
219,97
184,66
165,69
157,75
105,54
100,67
120,44
