x,y
31,120
221,74
201,5
12,72
225,71
35,6
87,71
101,119
175,78
44,77
180,14
53,72
238,79
188,74
172,69
63,10
128,72
35,70
96,67
82,66
135,120
204,72
0,72
8,120
158,12
151,72
251,72
138,12
196,20
20,69
216,19
177,22
116,18
60,30
19,11
9,22
4,12
2,3
131,25
198,35
92,8
95,60
200,68
242,69
244,58
16,51
62,49
148,171
156,171
160,171
164,172
243,228
229,231
212,237
194,243
246,206
238,207
238,202
231,209
225,210
218,210
212,212
199,181
199,188
199,193
182,129
190,128
198,127
206,127
215,127
220,128
226,128
233,127
239,129
246,129
113,124
123,120
87,121
185,61
252,190
253,195
197,221
202,219
59,123
252,62
