x,y
110,152
8,213
201,125
48,198
145,139
24,215
251,91
137,166
42,232
183,141
183,114
226,30
246,17
244,48
204,101
72,211
159,154
79,31
96,52
121,70
134,63
133,42
93,86
9,198
56,237
203,10
100,145
86,180
102,168
101,191
121,177
67,191
164,238
172,234
53,164
88,158
251,172
48,116
79,115
72,98
92,112
120,105
116,108
113,110
37,121
23,129
14,137
29,140
49,132
54,124
53,144
82,240
73,244
42,251
89,234
77,231
120,236
133,211
120,196
103,205
185,163
231,154
243,126
249,109
232,102
189,59
149,186
110,73
139,128
