x,y
109,118
109,137
180,54
198,33
127,133
212,49
161,67
141,119
142,90
126,106
17,94
92,133
60,104
35,114
199,247
106,190
93,169
128,174
32,74
157,241
66,152
117,162
142,225
124,205
226,177
246,180
79,104
120,61
133,52
71,175
154,183
161,208
58,135
161,98
181,78
196,65
181,22
172,2
157,24
83,29
203,9
239,3
248,15
239,65
226,51
239,50
152,60
144,75
15,51
25,63
39,207
78,39
89,45
22,181
76,9
8,83
2,74
90,10
98,23
103,30
91,39
87,42
151,32
98,37
110,24
138,43
144,39
189,7
252,29
235,44
121,42
48,128
39,133
28,130
30,139
44,141
55,148
51,153
47,159
55,161
60,168
27,195
91,196
101,214
244,199
237,205
209,231
248,191
252,168
241,153
235,160
222,135
216,138
180,105
39,4
86,47
110,25
