x,y
215,250
178,251
191,226
124,182
18,74
110,169
101,136
144,202
238,41
244,252
56,112
75,132
5,24
247,17
2,56
3,4
124,149
39,92
90,152
163,223
181,210
159,189
59,75
59,55
129,15
82,76
110,58
138,60
70,101
109,82
89,96
89,117
29,110
151,78
166,94
193,22
210,95
213,89
212,185
243,194
245,238
96,241
87,215
164,114
214,22
208,29
227,27
221,35
188,85
176,69
40,235
50,227
60,228
249,28
249,62
110,42
195,202
208,220
215,228
205,235
223,235
202,210
12,1
13,12
18,18
25,24
24,29
189,81
189,89
177,102
184,99
176,106
243,127
238,130
231,137
234,149
242,154
245,161
238,169
52,81
67,78
62,90
56,99
25,185
16,191
24,197
28,202
35,200
89,236
68,241
65,252
177,193
194,254
5,94
