x,y
146,154
116,155
204,180
204,198
206,211
193,177
181,177
189,244
209,249
207,239
160,194
160,219
115,202
107,191
112,187
122,180
249,246
114,252
114,214
160,181
184,183
182,189
185,198
162,232
163,239
170,238
171,246
154,239
139,154
147,145
169,120
160,113
137,115
152,83
118,101
207,77
126,81
101,84
212,134
161,33
146,22
144,36
168,52
176,43
174,37
187,14
209,25
246,37
252,46
196,58
191,63
214,62
168,143
170,134
90,195
78,249
60,245
42,245
61,230
60,219
60,212
46,213
17,238
7,226
3,192
31,174
49,182
60,176
63,188
38,139
44,121
23,106
14,64
34,87
57,53
61,144
75,153
94,155
124,14
125,28
121,38
115,47
110,58
92,71
80,62
32,29
92,111
123,88
72,67
68,1
6,170
228,14
228,4
252,27
37,72
90,82
87,92
103,73
124,48
134,41
155,40
105,155
37,154
14,128
18,204
145,208
135,222
130,241
157,253
44,234
16,216
26,195
158,77
81,75
137,25
94,98
206,69
214,69
