x,y
253,165
150,194
202,193
227,38
33,34
20,190
218,38
49,119
93,165
236,39
88,193
126,193
176,195
227,167
57,87
238,16
251,189
127,8
156,15
171,5
113,41
165,42
160,47
179,47
191,47
201,47
220,55
188,68
143,82
112,105
88,137
120,131
152,129
165,114
204,131
145,162
110,160
191,157
220,153
233,114
232,137
220,98
6,32
6,52
53,38
57,49
54,55
50,69
8,163
25,163
8,147
27,149
5,128
11,72
5,76
7,89
3,103
35,244
54,223
18,241
9,244
3,250
56,242
69,242
151,243
142,225
142,211
172,210
218,215
244,222
227,243
215,241
106,251
104,242
234,81
13,4
77,208
54,206
51,197
99,231
24,110
34,96
209,160
179,129
