x,y
228,237
221,230
192,199
17,19
5,6
144,152
208,208
161,168
83,87
44,45
106,98
241,253
194,237
90,125
82,115
139,180
113,148
101,137
46,81
126,162
176,217
17,45
184,226
247,3
227,8
238,19
242,27
49,221
95,227
119,227
143,205
123,187
20,148
213,249
161,224
64,52
80,60
86,184
92,178
32,95
85,32
152,21
211,43
219,32
184,36
170,63
173,74
224,89
33,14
29,202
23,7
30,19
91,10
82,23
104,20
200,61
193,69
183,77
189,85
201,115
196,120
185,123
186,127
182,132
175,136
66,102
71,114
101,109
148,125
154,118
245,160
239,167
202,205
224,202
83,208
90,212
87,217
85,216
73,212
30,193
36,199
44,206
20,212
36,233
44,244
7,171
2,164
141,249
136,8
5,37
188,3
247,243
250,236
83,143
