x,y
144,184
135,202
148,226
143,216
156,245
88,244
73,253
80,249
35,251
36,243
5,236
7,215
14,222
24,223
41,216
41,206
59,200
73,197
35,160
32,182
13,198
60,179
108,168
111,180
142,155
219,255
235,251
236,222
207,230
187,232
181,209
166,197
183,187
192,181
227,183
226,152
241,138
252,131
200,144
118,132
127,112
138,107
153,98
151,87
146,78
123,72
114,84
107,101
114,104
121,107
94,126
83,103
69,95
45,98
37,115
44,109
52,115
4,125
21,155
4,163
8,72
11,46
14,37
11,28
7,21
11,11
61,10
78,25
51,59
77,53
88,40
108,31
120,8
194,68
187,126
199,122
214,114
231,117
250,115
247,101
233,86
211,12
169,36
144,43
160,61
169,116
188,105
185,87
207,91
231,67
220,56
254,22
219,85
132,129
128,252
251,13
