x,y
65,78
67,234
62,166
63,104
64,114
77,27
63,127
18,176
62,139
65,91
66,207
10,200
206,8
181,223
208,237
222,216
234,202
192,205
208,197
206,177
232,165
246,227
253,200
116,234
163,234
148,199
159,179
132,179
113,178
130,199
113,198
89,200
204,122
235,117
21,106
86,62
111,30
98,20
146,21
143,29
167,22
176,23
186,24
193,23
202,23
209,24
220,24
227,24
237,24
128,101
118,64
145,108
149,157
147,129
123,138
109,163
77,158
37,35
38,18
44,208
42,222
43,248
27,192
180,178
181,242
181,249
249,5
80,254
106,254
111,254
253,179
254,168
252,114
