x,y
44,86
155,23
131,40
48,113
145,206
93,129
244,126
209,10
251,103
79,218
154,220
80,236
98,137
118,71
160,196
96,103
93,208
66,59
10,4
27,102
89,64
67,246
176,172
120,210
115,158
139,56
168,208
204,153
37,16
181,149
56,69
111,124
232,247
104,49
163,39
169,245
58,252
194,246
146,53
204,135
100,223
223,141
88,115
151,47
127,148
249,236
54,235
32,126
137,164
18,26
196,205
173,203
24,215
10,236
18,62
8,58
24,70
65,45
133,106
145,19
51,175
43,147
58,150
12,106
172,109
161,184
215,8
212,17
203,14
182,27
169,41
15,49
44,122
48,123
44,127
50,131
16,144
21,143
24,147
2,196
13,201
30,205
210,199
214,194
218,186
193,174
185,171
200,160
195,132
125,110
111,253
121,252
18,253
