x,y
63,133
61,49
82,133
83,106
59,31
165,11
59,98
85,160
60,86
116,241
151,9
83,87
193,23
184,14
215,27
123,7
101,7
81,56
19,175
20,148
79,208
7,39
138,30
138,66
141,185
141,193
132,128
129,97
223,163
180,65
3,151
95,181
89,183
116,229
140,203
129,122
132,114
134,105
104,12
115,11
125,13
224,40
103,75
118,68
124,66
135,87
179,97
132,140
133,148
140,132
146,129
154,128
122,37
124,28
136,23
250,248
3,88
4,71
10,70
127,181
144,146
141,172
234,62
91,17
90,26
4,135
16,163
52,120
46,233
181,194
202,197
161,191
155,236
184,43
143,72
181,135
132,53
144,39
135,182
144,206
153,188
120,200
90,192
53,171
57,160
14,180
7,173
1,165
0,48
