x,y
248,90
241,89
232,90
225,90
162,83
171,89
167,123
170,83
173,76
133,74
115,75
100,77
78,77
169,185
166,211
170,254
102,146
133,86
96,186
88,213
91,254
100,254
14,181
34,199
40,198
38,105
106,188
74,150
83,151
69,147
71,115
87,117
81,114
95,120
83,13
84,26
84,32
85,38
84,45
8,47
14,50
28,50
59,58
65,41
64,34
65,27
64,18
87,58
84,52
85,71
136,49
197,36
172,8
177,17
171,27
169,36
168,44
163,73
174,70
169,55
214,3
221,3
231,2
193,113
200,237
192,233
181,65
181,70
181,77
180,84
181,90
81,247
103,248
90,247
46,199
68,120
66,117
61,120
199,2
108,53
170,21
11,234
