x,y
244,130
210,134
157,184
229,115
177,170
185,189
145,199
193,149
126,209
217,157
154,218
233,142
171,200
135,234
80,254
248,75
63,180
90,209
242,62
21,168
224,50
79,231
212,5
186,13
204,33
6,154
32,150
244,34
59,207
109,216
51,202
227,223
201,172
188,138
127,59
147,18
38,105
189,72
194,8
190,21
107,180
100,181
104,175
99,178
93,175
95,170
88,171
101,171
225,16
231,20
238,28
253,42
199,30
113,47
66,7
62,17
53,18
51,14
41,59
46,112
47,9
57,124
35,185
40,190
17,199
198,196
204,204
208,209
188,209
181,203
175,211
163,218
