x,y
228,237
221,230
192,199
17,19
5,6
144,152
206,211
161,168
83,87
44,45
101,109
241,253
141,249
90,125
82,115
142,175
113,148
101,137
46,81
126,162
176,217
17,45
184,226
67,100
247,3
227,8
238,19
242,27
49,221
95,227
119,227
143,205
123,187
29,150
30,191
213,249
161,224
64,52
76,49
86,184
92,178
45,203
88,32
155,16
211,43
224,34
178,36
170,63
173,74
228,87
103,19
64,44
23,7
34,10
30,18
5,36
82,22
91,10
110,97
157,118
150,125
136,8
192,3
213,26
193,69
183,77
189,86
200,62
186,121
200,115
196,121
187,128
182,133
179,138
164,155
246,159
240,166
202,205
225,201
228,118
253,241
253,237
203,237
84,208
89,213
87,216
85,217
73,213
72,217
45,245
36,233
9,150
9,171
3,165
38,94
85,142
72,114
22,211
34,198
53,172
