x,y
224,205
204,205
115,199
142,201
248,102
238,106
247,162
225,82
250,81
247,215
236,212
209,213
203,253
231,249
224,250
166,236
151,207
132,229
134,251
118,247
109,248
105,232
48,5
16,32
24,47
37,98
76,75
61,47
106,13
68,102
72,111
76,90
75,100
108,122
66,150
33,140
34,131
3,134
87,159
8,189
23,187
28,203
43,191
91,196
82,199
75,224
71,234
70,252
90,253
100,250
39,248
198,52
228,54
229,6
242,11
250,16
252,28
251,37
181,70
251,75
251,67
178,103
176,148
219,146
246,120
6,7
252,245
216,239
214,246
247,227
50,143
14,77
4,86
223,31
247,2
185,251
157,248
75,198
