x,y
2,184
251,69
72,85
96,101
59,116
249,2
253,79
252,12
96,76
223,53
222,78
136,142
111,33
222,157
161,144
15,112
226,243
251,22
103,141
223,23
251,38
2,253
254,115
100,55
249,125
224,7
221,184
60,145
184,142
72,142
71,103
227,215
221,98
36,115
253,106
248,60
132,117
180,108
115,69
62,41
61,54
8,29
8,19
213,142
223,148
206,165
165,164
124,236
132,224
149,231
145,208
102,209
25,143
53,153
24,186
62,172
43,187
106,6
84,4
152,60
66,254
128,165
160,186
92,201
30,252
64,192
119,161
14,81
15,68
47,66
187,32
78,228
