x,y
235,145
231,160
215,159
223,185
252,219
238,221
209,223
191,112
207,89
247,90
175,88
146,90
133,101
191,181
127,199
121,121
94,119
108,95
203,246
187,214
156,245
164,253
150,239
13,248
35,245
75,232
224,112
187,100
37,51
90,57
65,54
80,46
90,21
55,5
69,16
63,6
16,5
26,5
36,5
184,12
131,21
191,49
207,54
207,23
221,9
230,12
243,20
227,17
219,18
221,47
227,57
231,52
28,100
25,130
50,116
45,164
25,181
69,139
22,208
45,199
53,186
113,198
125,183
137,187
137,173
117,177
234,117
138,58
134,51
128,40
71,35
73,26
234,37
166,50
195,3
125,29
58,96
152,218
196,206
195,221
194,191
108,168
