x,y
31,78
14,52
4,28
36,45
45,38
56,35
49,96
26,132
18,148
74,128
75,134
87,148
81,160
66,157
57,177
70,195
75,206
7,43
118,50
136,29
146,40
156,27
140,14
91,42
192,19
194,38
196,42
205,52
216,46
206,35
230,25
244,19
197,10
226,79
214,68
246,111
242,153
243,188
217,154
200,112
196,99
174,60
168,45
146,61
141,66
115,66
121,79
124,72
102,56
227,206
253,254
246,247
234,230
232,244
219,245
190,244
196,232
202,242
215,206
186,220
197,203
203,189
198,141
149,124
158,157
164,163
150,164
174,175
176,190
164,185
168,224
165,233
170,214
160,244
153,252
126,230
123,205
143,177
157,199
149,210
116,222
91,238
72,239
76,229
63,233
55,238
40,230
11,233
45,244
37,246
78,218
115,169
111,134
124,100
145,104
137,87
131,129
130,120
70,15
71,27
78,23
85,19
53,62
62,57
71,52
119,40
121,11
105,37
