x,y
63,181
84,181
99,180
115,180
131,179
147,179
112,206
125,209
143,205
176,206
203,203
206,222
91,233
122,232
136,240
159,237
167,248
230,248
237,228
188,248
58,249
45,145
43,152
4,147
37,119
36,112
51,106
11,101
10,131
21,90
18,55
36,52
30,42
27,31
22,22
20,10
5,15
75,18
66,21
92,10
122,30
7,40
3,48
4,31
1,20
31,13
28,8
115,7
142,3
156,3
165,2
181,5
224,236
189,211
76,241
108,234
149,243
58,211
74,209
58,155
72,155
80,147
71,142
54,141
67,114
80,113
92,115
88,74
100,73
84,63
95,58
106,52
111,40
40,92
92,95
21,239
38,201
3,215
