x,y
245,76
203,82
251,194
249,228
234,241
234,199
177,236
146,174
177,164
97,237
113,228
130,215
129,187
100,188
101,114
120,118
112,128
135,127
139,132
150,107
144,117
153,95
80,84
87,82
152,77
149,143
174,139
180,141
190,138
196,143
246,59
210,62
160,52
21,51
20,41
16,32
19,15
26,12
51,10
52,19
93,60
180,18
18,97
22,124
18,158
92,236
88,233
252,175
250,113
247,88
206,111
209,32
106,36
136,32
167,31
103,59
120,52
122,45
127,42
112,42
124,35
116,33
109,29
109,24
96,26
81,26
68,36
75,36
70,44
77,43
68,63
73,54
83,62
90,69
95,66
81,56
75,60
83,97
47,246
153,237
191,239
149,150
177,137
185,160
182,167
250,161
198,94
