x,y
41,208
100,209
169,210
57,240
59,211
113,146
92,137
101,102
126,115
191,98
151,90
148,114
177,121
191,115
177,78
190,77
244,122
240,130
163,223
138,214
107,215
79,211
186,211
207,209
80,245
89,241
122,225
132,224
139,227
145,228
149,232
144,235
145,242
157,249
174,249
109,243
218,254
228,254
241,242
234,237
155,75
254,118
242,111
249,147
188,52
213,43
40,29
20,29
13,83
92,69
98,41
124,38
128,61
106,31
12,171
15,168
3,160
153,31
167,13
193,11
183,34
230,50
226,54
229,63
227,6
221,8
231,11
236,6
230,1
3,254
23,242
27,234
38,226
48,227
57,226
62,247
70,245
108,251
113,239
119,235
21,226
19,211
45,115
156,178
153,174
139,180
236,148
178,181
184,176
200,179
209,180
221,182
180,155
187,154
237,123
225,13
227,230
231,226
231,233
212,246
207,241
204,244
171,249
164,216
107,242
99,245
92,244
57,250
54,235
31,226
