x,y
129,140
215,119
165,140
105,9
239,32
88,7
167,120
161,30
61,150
190,7
232,8
213,9
175,7
234,120
251,7
75,7
181,140
181,118
180,30
75,121
133,8
144,118
126,120
127,29
60,81
89,119
75,152
74,168
97,144
108,139
89,66
150,79
175,71
224,66
242,73
199,26
216,26
234,26
162,10
70,191
95,192
116,191
137,192
158,192
168,192
182,191
191,191
203,190
215,192
227,186
247,189
233,138
250,140
215,138
199,140
50,19
19,17
135,71
128,72
114,70
107,70
107,61
211,177
219,171
204,178
186,153
3,17
204,67
69,73
146,66
159,77
250,120
84,151
207,171
