x,y
176,227
109,189
144,228
120,144
126,32
108,207
110,172
119,162
113,154
118,181
35,26
9,78
50,89
35,63
22,5
16,13
12,4
11,180
204,79
135,28
135,18
213,168
220,153
205,130
186,199
121,195
143,197
166,162
174,163
168,154
28,165
26,153
27,145
27,140
161,5
173,57
183,57
216,228
218,217
227,225
235,225
213,210
213,146
44,117
82,58
38,229
48,229
57,229
70,230
121,129
129,131
88,223
88,214
89,206
88,198
89,191
88,182
89,174
89,166
90,159
90,151
90,145
89,129
89,124
89,117
88,111
91,104
90,96
90,91
90,82
90,77
93,51
93,38
93,33
93,27
92,22
92,16
94,9
38,164
72,132
24,226
22,220
19,115
93,3
