x,y
206,15
224,16
219,13
205,193
151,76
150,89
102,97
104,87
96,86
150,159
150,183
118,148
90,214
109,195
107,187
81,150
213,238
246,223
246,233
97,120
117,123
122,123
141,116
151,23
149,32
131,17
140,16
104,28
111,30
97,35
98,41
96,17
63,21
44,13
29,17
5,22
57,47
58,59
53,63
61,66
77,64
94,67
88,66
106,65
118,55
62,78
59,84
53,84
4,74
14,77
90,86
70,77
106,20
145,84
144,70
133,71
6,108
10,113
15,119
48,120
61,130
48,102
6,149
13,151
18,148
29,153
42,146
66,151
48,161
102,168
107,162
108,167
90,179
11,254
49,249
54,215
25,234
18,205
30,196
35,199
32,206
54,198
41,196
4,183
3,176
104,247
104,252
110,252
114,251
121,254
126,255
136,255
150,246
230,4
210,2
215,24
240,13
229,27
4,45
49,67
45,67
44,183
