x,y
253,157
252,183
134,78
228,254
40,86
19,90
251,124
133,245
253,253
253,237
232,30
253,105
134,40
235,108
134,12
253,79
231,72
228,176
230,228
134,31
168,195
182,200
222,19
221,107
223,143
248,227
231,42
248,212
247,29
248,60
159,242
61,177
88,190
91,172
101,182
104,193
102,207
94,216
67,225
31,226
14,250
17,113
49,97
60,102
12,40
40,47
43,40
157,161
163,144
177,25
132,151
129,140
200,86
197,215
177,252
191,233
187,233
184,233
179,233
177,231
38,179
42,171
29,173
21,173
14,175
10,179
17,34
23,42
29,34
102,54
229,5
223,4
216,3
170,110
176,98
