x,y
49,247
59,238
77,224
73,253
89,241
201,246
191,252
156,238
135,220
127,213
134,210
140,204
143,199
148,196
152,190
158,187
173,173
182,192
190,202
200,190
202,207
196,219
199,226
215,220
220,228
229,236
251,135
228,123
205,143
197,153
254,120
255,98
255,57
222,56
64,186
64,210
52,199
29,200
33,169
7,160
9,130
118,184
132,172
143,162
161,144
181,126
186,123
170,107
195,116
204,108
207,86
199,79
149,114
143,120
126,108
116,126
85,122
101,184
92,169
85,160
65,144
51,135
49,117
32,109
20,93
19,77
48,62
69,51
65,37
53,42
71,29
96,58
126,50
159,39
177,47
182,56
172,72
163,82
138,71
131,64
126,75
131,87
103,83
6,58
14,53
18,47
23,44
28,39
36,30
16,26
44,25
54,15
100,15
84,18
112,45
127,5
135,28
148,22
187,17
179,7
160,4
70,3
136,12
