x,y
124,57
113,70
72,123
45,145
173,6
148,39
21,172
100,89
76,151
2,144
89,135
127,17
104,35
90,52
74,61
38,106
20,129
2,224
20,206
45,189
58,169
129,99
143,83
157,68
174,48
195,32
213,9
223,196
188,231
244,232
226,230
123,116
153,93
47,202
12,237
57,90
33,58
95,33
99,16
244,187
234,9
227,47
238,59
187,66
187,60
193,53
197,49
201,46
195,44
215,29
213,23
220,16
243,9
234,28
250,42
223,60
228,65
214,190
212,201
221,218
222,224
230,237
237,240
231,249
239,253
199,242
177,236
183,221
128,223
121,216
110,205
99,195
90,185
76,177
57,210
64,216
72,222
31,226
41,237
96,246
100,249
84,237
9,128
73,75
83,66
29,17
35,25
