x,y
29,141
49,127
60,130
61,137
47,142
27,112
32,107
46,89
28,82
23,90
52,90
29,91
35,68
118,29
127,29
136,29
150,29
158,29
199,30
210,29
220,30
231,29
237,29
237,36
19,201
20,245
55,189
55,169
179,116
179,123
239,124
177,134
175,138
175,141
176,147
175,100
179,86
177,73
190,226
180,234
186,93
154,116
155,125
177,175
177,192
178,206
175,217
91,210
91,189
48,209
93,219
92,230
91,238
175,254
177,248
178,241
178,224
204,111
207,127
190,145
41,65
19,171
20,179
21,186
20,193
20,209
19,215
16,222
18,231
18,237
20,251
56,252
56,245
56,240
56,228
56,220
55,215
175,182
