x,y
73,144
192,235
222,179
92,232
95,115
221,208
217,244
218,87
199,144
220,117
221,56
76,80
70,239
196,115
221,150
199,175
66,14
63,49
103,60
102,73
132,77
97,194
215,15
192,74
192,92
69,233
19,202
103,18
183,63
102,168
228,136
2,132
19,210
17,194
23,195
20,241
27,227
13,232
13,227
17,224
14,237
60,241
15,181
16,175
16,165
23,180
24,90
10,79
135,166
141,172
145,151
144,147
145,136
146,105
149,89
167,73
176,73
186,94
194,5
152,26
231,13
148,201
147,209
148,216
197,206
201,200
19,17
19,25
18,72
103,47
104,88
145,91
162,15
153,230
105,197
100,241
103,183
153,184
