x,y
40,5
83,19
108,21
105,27
96,33
104,62
140,58
141,81
131,88
162,23
113,14
188,11
226,13
246,64
237,54
206,40
222,40
192,61
197,45
247,96
212,121
200,162
204,193
190,216
185,199
187,226
181,236
177,252
161,225
154,217
144,197
138,181
130,192
130,201
142,226
110,231
100,253
184,147
185,176
167,115
172,92
164,129
102,118
125,117
113,144
79,219
70,196
96,189
59,224
47,224
10,248
33,255
49,199
39,154
45,165
45,140
72,132
60,124
32,130
38,116
6,112
23,95
35,105
46,110
57,101
66,103
83,97
92,110
77,90
61,85
61,73
82,63
81,57
80,49
89,45
72,45
65,32
48,58
50,66
49,75
43,66
40,58
30,49
14,35
7,46
3,52
37,20
32,12
11,131
