x,y
203,84
208,19
153,176
152,189
153,204
146,214
141,219
136,173
127,173
81,168
79,160
104,171
100,204
111,172
119,173
106,219
100,222
142,123
150,98
104,116
117,119
95,84
84,87
209,211
207,126
246,132
240,120
239,111
207,77
209,81
214,185
242,193
210,240
205,175
203,135
246,209
251,209
246,228
143,32
144,47
150,75
137,72
116,70
126,56
105,45
76,24
64,27
50,30
57,35
13,26
12,44
50,64
47,103
49,109
49,117
64,120
54,105
83,121
100,130
7,74
3,73
16,87
18,92
23,91
21,99
12,93
15,185
14,152
51,171
51,181
57,180
53,190
11,220
50,219
48,203
254,68
247,68
230,52
221,33
252,29
146,37
52,46
57,30
123,118
129,119
107,123
94,74
51,69
57,70
60,75
61,84
63,80
52,86
53,89
20,77
10,72
17,71
8,88
10,97
18,104
20,110
24,116
17,117
12,112
19,122
150,143
150,151
211,153
211,173
222,185
209,252
92,195
103,199
212,128
214,107
149,25
