x,y
130,174
126,174
108,169
153,191
252,123
170,182
177,184
131,154
110,145
105,191
199,191
225,190
249,191
119,209
152,209
177,210
200,210
227,209
137,175
119,176
123,176
91,184
82,192
56,191
130,191
15,221
23,237
47,233
136,208
4,240
38,11
35,41
135,2
136,59
109,37
72,42
33,80
64,79
83,82
108,78
129,93
161,96
32,108
59,110
18,131
12,153
167,131
170,143
166,164
8,191
18,185
22,182
31,192
170,173
232,128
212,127
232,233
214,220
180,228
170,237
153,230
136,225
107,210
84,210
57,210
108,226
97,250
91,232
34,219
7,220
5,211
33,210
64,156
98,156
