x,y
189,127
212,76
212,22
166,174
148,194
89,35
94,168
164,63
120,63
126,173
211,93
145,62
93,71
156,173
146,174
21,106
97,8
104,114
95,119
54,108
127,114
182,113
180,69
146,209
60,233
54,249
220,189
221,234
220,247
98,80
155,165
67,66
51,115
62,115
72,116
80,117
89,120
159,46
136,45
118,45
65,39
16,32
99,235
216,172
84,204
117,192
120,172
16,245
21,245
27,245
19,232
178,253
160,236
34,154
31,114
55,87
69,86
65,95
63,91
116,116
230,169
14,46
37,59
55,60
60,65
17,75
99,22
157,7
160,95
155,209
66,202
22,223
223,132
184,237
138,34
31,12
61,72
93,106
101,128
191,95
183,33
157,24
150,23
185,242
