x,y
107,128
106,177
107,103
105,158
147,213
89,231
95,253
158,254
163,253
177,252
176,239
240,107
240,98
188,114
194,114
200,114
206,107
207,100
170,75
182,74
77,92
92,93
95,106
95,113
97,151
85,137
95,127
97,166
77,189
94,186
10,231
7,244
27,189
50,186
28,131
27,138
26,145
32,157
39,162
47,160
57,157
57,151
57,145
61,142
10,132
72,138
49,136
41,137
57,132
57,137
62,88
31,95
44,57
25,38
32,30
49,42
63,59
76,54
88,55
96,47
100,34
55,13
36,13
193,20
196,34
162,19
153,31
149,41
148,52
241,113
231,114
221,114
208,114
207,48
203,51
206,54
201,57
207,61
195,65
156,20
104,56
99,63
106,60
108,53
63,48
50,29
56,29
59,36
48,4
16,98
156,63
163,62
218,101
211,95
220,92
