x,y
41,208
169,210
64,239
62,209
126,115
191,98
151,90
148,114
177,121
196,113
177,78
190,77
244,122
240,130
163,223
138,214
105,211
82,210
186,211
207,209
80,245
128,224
137,225
136,228
147,229
151,233
146,236
144,223
157,249
174,249
109,243
229,253
239,253
155,75
254,118
242,111
254,145
188,52
213,43
40,29
20,29
13,83
105,41
124,38
79,175
153,31
167,13
193,11
183,34
230,50
226,54
229,63
227,6
221,8
231,11
236,6
230,1
3,254
28,243
31,234
38,225
48,226
57,226
65,246
74,244
117,248
122,239
127,235
22,211
45,115
167,178
162,174
139,180
244,149
186,182
191,176
197,178
207,178
219,180
151,152
148,140
237,123
225,13
237,228
241,224
242,231
212,246
207,241
204,244
171,249
164,216
120,234
103,243
61,233
116,148
194,161
198,158
195,154
