x,y
120,88
145,72
226,12
198,252
55,132
169,57
213,217
222,238
245,223
77,116
187,41
34,145
234,205
206,28
25,206
29,216
38,224
6,181
11,187
191,11
170,25
189,234
171,248
102,103
145,40
127,54
103,71
63,97
43,112
21,124
200,58
12,157
156,151
79,217
95,208
110,198
122,206
137,248
188,220
214,156
204,133
219,134
5,138
81,85
10,228
6,223
4,217
6,124
203,178
102,239
218,252
251,133
44,42
48,48
53,56
10,59
14,74
20,80
22,82
33,69
2,77
11,87
68,40
71,43
78,56
182,162
243,173
151,184
147,176
130,185
117,196
85,211
78,226
84,235
93,236
96,240
4,178
76,220
243,1
182,64
215,125
