x,y
9,221
140,197
9,239
28,198
159,197
206,225
54,197
13,197
9,230
7,210
10,248
211,122
208,134
204,147
195,143
179,146
255,190
247,192
245,199
243,206
101,141
207,71
214,87
201,88
159,90
175,84
251,140
250,94
144,93
71,140
56,142
51,149
44,152
38,143
30,140
52,116
49,124
157,146
158,131
158,123
101,91
101,81
102,73
122,54
156,56
156,46
180,52
187,56
174,61
210,60
213,72
212,78
182,99
50,61
69,51
64,57
54,55
47,50
30,37
116,13
113,20
125,12
131,22
129,26
138,18
159,17
154,29
201,9
200,21
230,12
232,20
220,25
220,14
174,22
117,55
81,54
39,4
193,47
246,18
34,92
7,89
19,83
13,89
3,93
81,98
11,101
19,98
25,98
31,98
35,98
43,99
41,90
111,68
42,64
248,128
248,122
250,70
241,72
3,129
89,118
55,103
60,103
66,104
73,103
80,105
85,103
92,103
101,102
16,71
24,78
85,60
110,60
104,56
100,20
60,14
136,25
119,21
213,98
