x,y
126,130
180,129
198,129
108,129
160,130
255,128
217,129
233,129
143,129
245,102
234,100
226,103
220,103
218,96
219,89
208,83
83,92
184,255
131,244
130,240
118,227
208,224
188,220
151,214
102,165
119,165
137,163
144,165
125,176
153,166
166,165
175,165
232,166
224,210
173,102
177,76
219,73
31,244
30,225
30,198
31,190
25,166
4,180
5,201
5,158
38,153
59,156
72,153
3,133
3,148
4,112
74,189
75,224
76,193
6,44
33,27
34,35
29,60
3,54
5,31
61,8
68,5
33,5
95,26
82,25
81,54
81,68
70,109
119,25
143,56
155,56
128,68
119,76
172,57
180,54
195,48
207,59
208,49
230,54
195,21
199,16
219,21
232,19
246,15
223,51
240,51
203,53
189,174
230,180
228,188
4,247
30,110
32,99
31,87
1,95
0,82
49,7
229,230
133,190
162,147
180,147
194,146
217,145
