x,y
4,232
49,179
84,177
159,152
137,170
123,20
99,166
45,233
247,66
38,165
165,56
17,223
241,101
170,64
65,219
236,75
208,93
219,118
131,41
160,50
33,214
25,147
167,121
12,161
184,85
83,206
147,29
69,185
182,141
127,149
106,189
17,112
133,9
24,249
26,181
237,240
154,72
169,93
183,214
178,160
155,240
161,250
221,182
62,31
42,126
80,50
230,230
212,65
247,176
240,165
100,5
38,5
31,67
69,127
15,22
9,33
16,3
46,9
62,10
34,34
31,48
52,57
62,68
19,78
10,84
6,92
49,84
42,86
44,94
9,114
15,117
8,126
21,128
38,137
112,143
91,163
129,128
149,121
130,208
128,218
128,236
168,233
202,200
153,9
212,29
194,45
219,37
14,109
222,172
198,190
6,154
