x,y
65,84
246,21
243,184
209,64
37,123
61,217
63,140
170,158
242,69
41,10
152,253
205,201
115,86
63,192
36,207
187,182
65,62
210,40
210,88
62,246
119,158
65,112
38,179
63,231
38,151
170,184
233,37
245,161
205,226
158,189
39,67
97,184
232,57
228,153
149,155
147,132
70,153
129,80
229,227
118,179
116,203
186,156
193,146
26,131
25,113
159,246
153,213
87,153
241,110
103,4
113,16
118,28
139,26
152,37
139,42
145,54
108,57
131,46
140,56
126,56
128,65
197,137
192,140
140,79
140,89
134,95
11,105
4,251
197,36
198,43
195,21
196,30
194,8
137,238
116,215
107,213
153,180
42,38
167,133
188,194
161,215
147,26
