x,y
158,209
136,177
93,61
159,160
137,205
137,154
33,40
47,33
53,62
30,245
101,76
161,87
160,133
162,184
138,100
158,232
137,131
206,249
251,227
95,200
71,176
91,139
163,42
60,106
11,234
14,250
35,212
36,157
96,70
197,68
192,136
207,40
24,7
110,243
131,172
40,7
45,10
91,12
114,17
131,11
129,2
205,68
179,70
189,81
250,68
72,131
75,108
167,147
123,120
16,80
11,67
43,78
13,199
35,180
90,222
163,247
167,238
195,172
202,171
197,108
250,136
250,128
249,148
195,122
196,130
52,11
128,62
105,61
32,8
13,120
133,108
99,117
101,83
142,79
133,100
133,95
76,115
73,101
4,68
89,117
225,72
227,119
64,177
65,182
64,127
92,233
121,243
130,251
137,255
95,192
101,192
133,194
197,178
