x,y
118,136
129,136
121,115
119,97
119,76
167,79
172,112
149,136
180,137
159,102
176,246
133,98
182,106
22,39
24,57
42,39
48,39
28,25
66,38
88,31
68,49
119,39
178,19
216,10
180,6
181,35
179,43
179,59
177,79
180,89
217,29
146,108
163,149
179,167
176,204
179,213
178,219
176,236
144,232
34,217
24,198
21,217
29,159
51,161
69,151
87,150
88,127
78,128
85,95
75,91
85,84
88,66
75,67
72,106
65,101
30,69
23,64
37,74
30,76
23,77
16,91
5,90
24,87
21,98
17,110
22,123
8,104
39,101
42,129
36,129
23,136
28,142
28,147
24,147
24,151
50,189
35,252
98,252
71,217
132,35
2,120
13,156
15,156
19,156
