x,y
116,214
194,137
229,137
252,82
175,155
208,117
123,237
152,206
139,190
138,217
200,163
165,192
183,173
151,36
203,54
33,204
26,152
219,70
15,188
245,132
170,20
37,171
54,186
128,6
185,32
46,217
142,21
171,51
113,166
74,162
83,172
65,148
74,142
31,107
101,67
106,53
121,54
133,66
86,53
182,64
10,137
17,145
59,229
4,173
118,196
146,217
194,173
203,180
179,140
47,122
44,129
173,117
165,125
161,97
11,26
15,102
68,104
40,118
36,130
16,200
29,203
60,242
13,230
12,238
4,242
80,31
128,17
141,36
135,37
118,48
116,94
138,114
186,79
182,80
212,107
238,132
210,163
232,189
214,196
7,254
66,201
105,166
108,178
