x,y
141,46
59,170
163,195
184,218
75,193
91,65
201,64
233,66
10,40
49,193
170,65
89,170
127,194
226,173
118,45
4,170
61,64
117,170
29,171
35,43
179,237
34,62
226,45
81,46
63,43
183,230
172,45
252,173
145,171
10,63
185,208
248,37
124,77
5,249
90,35
48,132
52,162
248,126
41,72
54,75
73,75
118,65
150,194
32,113
107,192
27,249
62,250
86,254
71,243
97,245
95,253
126,229
109,247
148,232
146,205
221,233
214,229
189,162
139,74
147,63
153,77
111,118
199,114
205,114
184,110
185,115
204,135
222,125
201,121
99,73
80,72
116,75
93,117
99,115
102,117
87,116
126,115
192,14
192,9
252,49
240,81
145,117
113,100
240,130
190,121
29,120
51,251
