x,y
24,104
24,130
23,69
23,94
3,3
0,25
2,40
4,66
1,84
3,103
3,121
1,140
3,158
0,174
2,194
0,213
0,253
38,226
50,233
60,225
76,236
31,184
83,183
75,189
77,151
60,150
48,144
39,150
31,146
33,126
33,105
33,90
31,69
45,62
29,30
126,173
101,133
111,133
120,113
109,122
87,106
91,101
86,95
69,62
46,23
63,27
74,27
80,32
85,28
136,11
119,5
109,8
118,15
111,25
122,24
130,34
141,30
149,34
154,36
171,33
176,25
181,15
186,3
194,23
201,27
211,3
167,107
222,211
222,241
164,209
161,221
177,207
176,251
203,204
194,200
180,192
193,191
204,178
190,179
191,170
179,178
179,168
245,207
26,222
26,252
239,28
252,23
251,36
77,61
123,199
116,151
115,158
115,163
84,224
248,227
43,97
55,98
65,99
75,99
34,57
30,2
