x,y
189,21
134,31
122,211
34,145
236,223
31,31
7,166
53,206
189,198
147,17
242,245
107,208
229,13
3,30
205,202
40,3
239,37
202,39
110,235
223,23
209,25
156,202
160,231
252,196
23,3
39,194
48,163
30,162
101,201
125,204
102,182
0,133
29,104
14,88
34,113
27,88
53,62
60,76
87,60
88,74
82,84
14,49
75,5
93,3
54,33
53,38
54,43
84,33
129,73
179,238
148,193
206,220
191,219
225,222
150,182
108,153
238,137
221,144
205,154
202,172
194,137
173,128
67,149
103,107
107,118
98,117
119,97
220,94
247,98
234,99
156,158
166,149
89,32
173,44
168,16
206,14
250,170
246,152
198,95
163,119
183,96
173,94
250,139
108,184
175,197
150,147
191,94
