x,y
16,38
192,94
97,13
160,75
244,49
228,29
202,133
207,114
38,16
219,185
4,7
149,65
80,5
125,43
185,105
252,11
252,53
235,165
229,196
144,109
58,16
121,81
170,131
241,208
89,46
155,118
110,69
100,59
26,29
7,52
189,154
111,27
179,143
199,164
250,3
135,55
225,68
76,32
74,98
221,142
143,24
41,230
114,223
119,218
170,17
205,84
247,135
206,43
189,57
84,123
29,247
12,222
1,218
104,130
96,121
194,240
201,242
154,253
228,238
235,231
51,7
85,77
13,68
238,100
233,93
233,85
209,18
221,24
211,25
195,5
189,29
239,2
236,9
