x,y
248,50
202,8
187,5
225,29
235,45
207,24
166,205
252,25
220,76
211,48
224,8
153,181
157,167
149,224
239,133
132,242
221,152
203,169
185,189
70,254
86,241
102,227
122,206
99,191
83,216
97,142
70,136
50,154
14,153
100,86
131,53
165,84
141,47
184,98
135,191
172,154
188,136
204,120
218,104
233,90
215,183
230,171
173,240
180,26
190,32
90,106
137,63
143,69
163,149
167,128
173,120
44,29
53,36
33,52
24,75
54,112
44,121
70,92
106,54
108,63
98,66
117,79
107,98
114,106
119,112
124,117
130,125
133,92
27,210
48,189
22,166
30,156
224,204
237,214
244,222
253,233
234,7
240,13
253,19
254,148
