x,y
161,139
243,94
247,54
156,143
196,84
167,50
13,191
128,7
1,217
8,177
250,142
18,230
236,104
236,169
85,247
174,124
140,24
21,238
237,128
22,198
39,217
155,41
213,145
206,83
253,190
250,89
155,81
172,106
85,6
89,17
114,42
109,126
125,158
190,68
65,224
80,214
100,197
148,98
103,53
100,45
78,18
89,31
143,245
23,247
93,246
103,236
107,231
121,224
118,216
109,226
145,187
162,176
166,165
176,162
182,156
186,148
214,163
128,169
141,157
167,131
230,181
221,169
248,197
14,161
55,23
47,31
38,39
87,26
177,13
212,46
243,18
228,78
219,72
242,118
123,132
117,162
110,156
200,220
129,207
6,236
8,168
48,161
59,156
67,149
43,103
30,113
130,250
