x,y
236,117
246,190
191,87
173,87
163,86
148,94
146,145
162,146
158,201
146,191
147,202
184,196
171,207
160,182
206,203
251,249
191,248
191,232
154,155
206,147
195,141
118,112
141,93
242,158
39,8
52,15
5,8
5,27
25,48
36,44
49,42
57,49
82,57
138,41
99,62
113,55
90,149
54,104
59,99
7,88
51,161
27,252
18,253
8,253
14,14
43,120
41,111
45,128
88,109
23,158
42,231
125,171
128,188
134,144
98,198
164,196
124,74
143,72
85,216
86,160
29,112
15,111
236,53
223,25
223,16
155,13
88,12
185,249
114,4
124,3
136,10
159,65
173,33
241,11
233,25
53,3
120,42
143,88
192,95
190,104
235,44
181,145
175,144
178,140
193,150
203,140
200,142
189,142
154,167
181,178
171,176
192,187
206,213
191,166
232,211
239,224
245,183
204,164
201,188
192,195
