x,y
143,224
7,219
195,198
182,215
128,246
27,171
5,62
93,246
220,6
130,221
96,224
196,147
181,244
161,64
153,245
195,137
83,226
27,182
24,95
157,215
191,127
27,209
18,220
30,201
21,63
56,225
197,110
184,65
142,246
11,219
109,248
107,226
61,33
97,36
220,25
195,185
227,74
190,74
26,196
220,15
147,173
28,69
198,96
32,5
198,18
69,223
195,173
14,220
173,65
241,35
168,246
198,8
195,209
195,160
7,242
73,33
57,206
42,202
46,187
45,176
45,163
46,137
45,124
47,109
48,97
48,86
46,72
57,65
70,63
85,66
97,66
118,68
129,68
213,203
215,191
214,177
215,137
216,123
228,113
236,163
18,194
3,35
32,17
133,38
147,39
159,40
175,38
186,39
187,173
57,9
57,21
16,22
98,18
98,24
111,31
185,18
151,9
158,28
167,28
175,31
183,29
191,24
193,38
232,13
185,6
191,11
143,78
154,77
188,92
191,99
182,109
184,118
147,115
157,114
97,105
57,83
66,145
144,214
106,214
73,247
182,129
73,68
55,75
78,67
19,167
3,190
6,247
226,252
240,249
253,249
15,67
9,66
57,110
63,117
98,115
107,117
61,162
6,136
132,145
133,154
154,167
158,142
229,148
228,89
226,67
120,3
100,8
95,8
178,6
170,6
140,24
181,25
142,6
132,6
108,1
228,0
253,30
231,133
232,140
142,197
162,198
187,201
187,196
88,114
147,146
184,147
186,159
173,142
181,226
25,121
