x,y
44,80
126,200
197,17
65,112
254,53
42,68
140,218
81,132
135,251
157,245
121,231
96,154
20,36
96,205
117,179
217,37
235,31
52,244
91,59
127,107
65,92
28,116
214,196
219,230
176,251
145,199
130,176
217,95
59,60
234,66
15,74
30,96
45,119
62,145
76,168
90,185
89,38
238,233
34,50
10,28
40,46
67,25
74,22
90,13
100,21
102,30
93,43
84,47
132,24
120,55
125,61
128,67
132,75
145,88
149,94
144,102
157,103
159,109
161,116
155,130
159,139
208,185
206,193
210,190
215,190
231,218
240,226
39,230
3,215
11,249
